it,start,end,latency,sol,period
637,31026698,31430601,403903,1,49234
638,31075918,31479788,403870,1,49220
639,31125150,31528986,403836,1,49213
640,31174408,31578252,403844,1,49229
641,31223586,31627517,403931,1,49240
642,31272751,31676731,403980,1,49232
643,31321941,31725943,404002,1,49226
644,31371297,31775189,403892,1,49232
645,31420450,31824405,403955,1,49227
646,31469675,31873603,403928,1,49218
647,31518882,31922877,403995,1,49235
648,31568126,31972142,404016,1,49244
649,31617382,32021354,403972,1,49234
650,31666634,32070488,403854,1,49204
651,31715847,32119720,403873,1,49212
652,31765066,32168934,403868,1,49213
653,31814321,32218185,403864,1,49224
654,31863506,32267410,403904,1,49224
655,31912742,32316610,403868,1,49217
656,31962010,32365932,403922,1,49248
657,32011236,32415450,404214,1,49329
658,32060359,32464635,404276,1,49286
659,32109576,32513793,404217,1,49247
660,32158809,32563057,404248,1,49252
661,32208043,32612254,404211,1,49235
662,32257282,32661447,404165,1,49223
663,32306507,32710840,404333,1,49274
664,32355799,32760022,404223,1,49246
665,32405316,32809265,403949,1,49245
666,32454536,32858511,403975,1,49245
667,32503681,32907754,404073,1,49244
668,32552896,32956958,404062,1,49232
669,32602130,33006230,404100,1,49244
670,32651325,33055413,404088,1,49225
671,32700713,33104667,403954,1,49234
672,32749908,33153895,403987,1,49232
673,32799167,33203189,404022,1,49250
674,32848377,33252442,404065,1,49251
675,32897609,33301731,404122,1,49262
676,32946839,33350934,404095,1,49244
677,32996101,33400187,404086,1,49247
678,33045278,33449414,404136,1,49241
679,33094548,33498655,404107,1,49241
680,33143792,33547873,404081,1,49234
681,33192976,33597124,404148,1,49239
682,33242367,33646364,403997,1,49239
683,33291617,33695584,403967,1,49233
684,33340802,33744798,403996,1,49227
685,33390065,33794041,403976,1,49232
686,33439315,33843288,403973,1,49236
687,33488524,33892482,403958,1,49223
688,33537741,33941730,403989,1,49231
689,33587015,33990943,403928,1,49225
690,33636234,34040158,403924,1,49222
691,33685440,34089375,403935,1,49220
692,33734691,34138641,403950,1,49234
693,33783899,34187919,404020,1,49247
694,33833131,34237170,404039,1,49248
695,33882392,34286385,403993,1,49238
696,33931627,34335729,404102,1,49270
697,33980837,34384942,404105,1,49252
698,34030066,34434188,404122,1,49250
699,34079281,34483375,404094,1,49231
700,34128512,34532578,404066,1,49223
701,34177773,34581820,404047,1,49228
702,34227070,34631029,403959,1,49222
703,34276289,34680144,403855,1,49190
704,34325618,34729329,403711,1,49188
705,34374844,34778560,403716,1,49201
706,34424085,34827831,403746,1,49222
707,34473250,34877080,403830,1,49230
708,34522479,34926359,403880,1,49244
709,34571703,34975576,403873,1,49236
710,34620903,35024786,403883,1,49228
711,34670064,35073989,403925,1,49220
712,34719217,35123231,404014,1,49227
713,34768451,35172448,403997,1,49224
714,34817675,35221634,403959,1,49212
715,34866982,35270868,403886,1,49219
716,34916227,35320074,403847,1,49215
717,34965426,35369368,403942,1,49238
718,35014715,35418694,403979,1,49264
719,35063886,35467920,404034,1,49253
720,35113096,35517120,404024,1,49237
721,35162326,35566336,404010,1,49230
722,35211541,35615592,404051,1,49238
723,35260713,35664784,404071,1,49224
724,35309945,35713979,404034,1,49215
725,35359237,35763178,403941,1,49210
726,35408564,35812461,403897,1,49232
727,35457811,35861653,403842,1,49220
728,35507020,35910903,403883,1,49229
729,35556172,35960060,403888,1,49207
730,35605450,36009295,403845,1,49215
731,35654682,36058518,403836,1,49217
732,35703884,36107737,403853,1,49218
733,35753033,36156957,403924,1,49218
734,35802384,36206253,403869,1,49241
735,35851576,36255454,403878,1,49229
736,35900770,36304645,403875,1,49218
737,35949954,36353880,403926,1,49223
738,35999210,36403263,404053,1,49271
739,36048391,36452441,404050,1,49243
740,36097605,36501604,403999,1,49219
741,36146854,36550854,404000,1,49228
742,36196149,36600069,403920,1,49224
743,36245323,36649308,403985,1,49228
744,36294550,36698505,403955,1,49219
745,36343778,36747751,403973,1,49227
746,36393094,36797055,403961,1,49250
747,36442363,36846261,403898,1,49236
748,36491505,36895542,404037,1,49250
749,36540719,36944723,404004,1,49229
750,36589907,36993972,404065,1,49235
751,36639212,37043185,403973,1,49228
752,36688403,37092432,404029,1,49234
753,36737602,37141651,404049,1,49229
754,36786923,37190912,403989,1,49239
755,36836114,37240157,404043,1,49240
756,36885411,37289315,403904,1,49215
757,36934625,37338504,403879,1,49207
758,36983862,37387897,404035,1,49263
759,37033077,37437272,404195,1,49296
760,37082355,37486508,404153,1,49278
761,37131536,37535728,404192,1,49261
762,37180763,37584946,404183,1,49248
763,37230019,37634216,404197,1,49254
764,37279191,37683526,404335,1,49271
765,37328405,37732783,404378,1,49266
766,37377727,37781974,404247,1,49244
767,37427172,37831187,404015,1,49234
768,37476388,37880376,403988,1,49221
769,37525600,37929650,404050,1,49236
770,37574838,37978918,404080,1,49246
771,37624083,38028150,404067,1,49241
772,37673397,38077371,403974,1,49235
773,37722654,38126542,403888,1,49216
774,37771879,38175743,403864,1,49211
775,37821041,38224985,403944,1,49220
