step,start,end,latency,execution
524,20601988,20998161,396173,81329
525,20639001,21056889,417888,97950
526,20678226,21094327,416101,82210
527,20723001,21135926,412925,80854
528,20762259,21165391,403132,66204
529,20799001,21198935,399934,72775
530,20838236,21260822,422586,91762
531,20868114,21294366,426252,90321
532,20924893,21331939,407046,67682
533,20955004,21373405,418401,87358
534,21000898,21402914,402016,59609
535,21031001,21453920,422919,95777
536,21075775,21491492,415717,68966
537,21107172,21533110,425938,86200
538,21151757,21577677,425920,76073
539,21183265,21611277,428012,86051
540,21235719,21648794,413075,68796
541,21267002,21690280,423278,86228
542,21311747,21735930,424183,77035
543,21343135,21770745,427610,79425
544,21387748,21811424,423676,72159
545,21419232,21848956,429724,87223
546,21468926,21886371,417445,71428
547,21502942,21947931,444989,103513
548,21544898,21981476,436578,71646
549,21583002,22008105,425103,68522
550,21624898,22045650,420752,72915
551,21660272,22108879,448607,98426
552,21695471,22138423,442952,77071
553,21743002,22166554,423552,62024
554,21776898,22207384,430486,83658
555,21819730,22246985,427255,74882
556,21855029,22284002,428973,75056
557,21893072,22323577,430505,79289
558,21932788,22365122,432334,79558
559,21970805,22402674,431869,79670
560,22012925,22464248,451323,103634
561,22054988,22504636,449648,75584
562,22090187,22534924,444737,68370
563,22128272,22572524,444252,82253
564,22172927,22631709,458782,102039
565,22215784,22663590,447806,68993
566,22252898,22701135,448237,76422
567,22291778,22742679,450901,83195
568,22333432,22772478,439046,63365
569,22367002,22800439,433437,67155
570,22406199,22849825,443626,86741
571,22443557,22911309,467752,100678
572,22482754,22933310,450556,59358
573,22520114,22978826,458712,84738
574,22559340,23009093,449753,73925
575,22603001,23046637,443636,76768
576,22642227,23104210,461983,94928
577,22679585,23137727,458142,72683
578,22718754,23167743,448989,67347
579,22756088,23205288,449200,86351
580,22804897,23246798,441901,70837
581,22834226,23297590,463364,98044
582,22881481,23327863,446382,67791
583,22919002,23365407,446405,76765
584,22958227,23402952,444725,70899
585,22991585,23464513,472928,100756
586,23030782,23486797,456015,67639
587,23076140,23532369,456229,84881
588,23115451,23566630,451179,71588
589,23152781,23628159,475378,101643
590,23192898,23661618,468720,71560
591,23231002,23695161,464159,79435
592,23276898,23723768,446870,62707
593,23311002,23772055,461053,87509
594,23350226,23802236,452010,67536
595,23387584,23871765,484181,108724
596,23426781,23913161,486380,86722
597,23472111,23934573,462462,62196
598,23512898,23960040,447142,59567
599,23547001,24005478,458477,84633
600,23586199,24067607,481408,95456
601,23619528,24109083,489555,90872
602,23668926,24138617,469691,67606
603,23707002,24162240,455238,62844
604,23746227,24207707,461480,82821
605,23783585,24240384,456799,73988
606,23824898,24277223,452325,74939
607,23863002,24314732,451730,76758
608,23902254,24384289,482035,114912
609,23947611,24425835,478224,78830
610,23984898,24455308,470410,63574
611,24019002,24478832,459830,65416
612,24060898,24525734,464836,85003
613,24099009,24579285,480276,99432
614,24144899,24620829,475930,79645
615,24183002,24658370,475368,79434
616,24224898,24699925,475027,75655
617,24259002,24721469,462467,63436
618,24300898,24779543,478645,96174
619,24339002,24817020,478018,75371
620,24376898,24858592,481694,79672
621,24415002,24896086,481084,83387
622,24460898,24921630,460732,63644
623,24499002,24975176,476174,91466
624,24536926,25016583,479657,75480
625,24571001,25059141,488140,73780
626,24602226,25092577,490351,78208
627,24647001,25134095,487094,72741
628,24678227,25171652,493425,90328
629,24731002,25213101,482099,72670
630,24762226,25242645,480419,66898
631,24799584,25296734,497150,95399
632,24840898,25330210,489312,68471
633,24875896,25371732,495836,90521
634,24924898,25413277,488379,72620
635,24955977,25442820,486843,70461
636,24996898,25493025,496127,92305
637,25039002,25530569,491567,75437
638,25076898,25572142,495244,79674
639,25115001,25609714,494713,75470
640,25152901,25667208,514307,95592
641,25191001,25692649,501648,63334
642,25228898,25734131,505233,87583
643,25275001,25771607,496606,75398
644,25312925,25809124,496199,75590
645,25351001,25846561,495560,68710
646,25382277,25908135,525858,105725
647,25426430,25926873,500443,57232
648,25464926,25968061,503135,86107
649,25509849,26005554,495705,69479
650,25541837,26065745,523908,104393
651,25586043,26107288,521245,73440
652,25617942,26143686,525744,76545
653,25658093,26177213,519120,76815
654,25701384,26205363,503979,68325
655,25741561,26248953,507392,78952
656,25776926,26285709,508783,76792
657,25816965,26325244,508279,74848
658,25852281,26366519,514238,87992
