step,start,end,latency,execution
788,31966881,32032703,65822,84848
789,32004380,32053745,49365,58397
790,32041766,32110285,68519,92578
791,32077855,32132120,54265,58677
792,32114761,32180558,65797,85828
793,32152225,32202124,49899,59084
794,32189776,32265207,75431,99132
795,32225950,32287269,61319,58831
796,32262867,32334257,71390,84467
797,32300420,32356184,55764,59195
798,32337752,32408952,71200,90143
799,32375203,32430936,55733,59310
800,32412591,32478680,66089,85213
801,32450134,32500203,50069,58965
802,32487608,32555824,68216,91828
803,32523859,32578069,54210,58870
804,32560548,32632359,71811,91950
805,32598283,32654443,56160,59407
806,32635668,32712554,76886,95684
807,32673316,32735243,61927,60250
808,32710948,32774127,63179,76604
809,32748702,32796284,47582,58197
810,32784814,32856370,71556,97652
811,32822444,32878606,56162,59564
812,32859835,32922843,63008,81842
813,32897471,32944365,46894,57515
814,32933521,33001120,67599,94032
815,32970863,33022516,51653,58847
816,33008348,33079069,70721,92745
817,33044616,33100947,56331,59150
818,33081953,33158732,76779,95393
819,33119636,33180486,60850,59185
820,33157136,33228979,71843,86025
821,33194745,33250874,56129,59194
822,33232108,33303612,71504,90324
823,33269768,33325688,55920,59373
824,33307130,33373336,66206,85269
825,33344826,33394233,49407,58266
826,33382228,33448913,66685,90786
827,33418379,33471086,52707,58670
828,33454938,33521225,66287,87613
829,33492487,33541867,49380,57921
830,33529798,33604771,74973,99028
831,33565975,33626935,60960,59178
832,33603059,33674306,71247,84757
833,33640521,33696268,55747,59229
834,33677852,33749412,71560,90759
835,33715542,33771422,55880,59276
836,33752874,33819254,66380,85314
837,33790432,33840176,49744,58149
838,33827706,33897862,70156,93891
839,33863962,33920135,56173,59579
840,33901328,33972674,71346,90114
841,33938979,33994537,55558,59140
842,33976319,34054043,77724,97162
843,34014050,34076688,62638,60151
844,34051622,34114477,62855,75223
845,34089086,34135736,46650,57205
846,34125089,34196461,71372,98376
847,34162804,34218402,55598,59248
848,34200173,34266107,65934,85150
849,34237694,34287248,49554,58512
850,34275097,34345136,70039,94089
851,34311349,34367675,56326,59397
